gender,age,membership_tier,province,customer_age_days,category,brand,product_rating,courier_name,courier_type,avg_delivery_days,damage_rate,promo_name,promo_type,promo_discount_rate,channel_type,payment_method,quantity,unit_price,tier_discount_pct,campaign_discount_pct,total_discount_pct,discount_applied_amount,total_amount,delivery_time_expected_days,is_repurchased_item,order_hour,days_since_last_order,hist_order_count,hist_return_rate,customer_tenure_months,order_month,order_dayofweek,is_weekend,age_group,logistics_risk,hist_order_count_30d,hist_return_count_30d,hist_return_rate_30d,hist_spend_sum_30d,hist_order_count_60d,hist_return_count_60d,hist_return_rate_60d,hist_spend_sum_60d,hist_order_count_90d,hist_return_count_90d,hist_return_rate_90d,hist_spend_sum_90d,hist_order_count_180d,hist_return_count_180d,hist_return_rate_180d,hist_spend_sum_180d,hist_order_count_365d,hist_return_count_365d,hist_return_rate_365d,hist_spend_sum_365d,discount_amount_ratio,category_payment,category_channel,province_payment,is_returned,dataset_split
Female,45,Platinum,Phuket,1445,Cosmetics,GlowUp,4.9,FastShip,Express,1.5,0.01,Tech Gadget Fest,Campaign,0.15,Shopee,Credit_Card,2,450.0,0.2,0.15,0.35,315.0,585.0,3,1,8,54,9,0.33,39.4,8,5,1,40-50,0.01,0,0,0.0,0.0,1,0,0.0,2000.0,2,0,0.0,2880.0,6,3,0.5,8040.0,9,3,0.3333333333333333,12280.0,0.35,Cosmetics_Credit_Card,Cosmetics_Shopee,Phuket_Credit_Card,0,full_feature_frame
Female,23,Gold,Remote_Area,2490,Supplement,GlowDrink,4.3,FastShip,Express,1.5,0.01,Tech Gadget Fest,Campaign,0.15,TV_Show,COD,2,1200.0,0.15,0.15,0.3,720.0,1680.0,2,1,8,18,4,0.5,74.23333333333333,8,5,1,20-30,0.0,2,1,0.5,8490.0,3,2,0.6666666666666666,10615.0,3,2,0.6666666666666666,10615.0,4,2,0.5,11167.5,4,2,0.5,11167.5,0.3,Supplement_COD,Supplement_TV_Show,Remote_Area_COD,1,full_feature_frame
Female,30,Platinum,Songkhla,2145,Supplement,OmegaPlus,4.6,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,Bank_Transfer,2,750.0,0.2,0.0,0.2,300.0,1200.0,3,0,8,53,4,0.75,62.733333333333334,8,5,1,20-30,0.0,0,0,0.0,0.0,1,1,1.0,3520.0,1,1,1.0,3520.0,3,2,0.6666666666666666,6480.0,4,3,0.75,10480.0,0.2,Supplement_Bank_Transfer,Supplement_TV_Show,Songkhla_Bank_Transfer,0,full_feature_frame
Male,37,Bronze,Khon Kaen,1928,Supplement,GlowDrink,4.3,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,COD,1,1200.0,0.05,0.0,0.05,60.0,1140.0,2,0,12,156,5,0.0,55.5,8,5,1,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,4351.0,5,0,0.0,14196.0,0.05,Supplement_COD,Supplement_TV_Show,Khon Kaen_COD,0,full_feature_frame
Male,38,Platinum,Remote_Area,710,Electronics,BoomBox,3.8,SafeLogistics,Standard,3.0,0.02,Tech Gadget Fest,Campaign,0.15,Mobile_App,Bank_Transfer,2,990.0,0.2,0.15,0.35,693.0,1287.0,1,0,19,40,5,0.2,14.9,8,5,1,30-40,0.02,0,0,0.0,0.0,1,1,1.0,3184.0,1,1,1.0,3184.0,4,1,0.25,11984.0,5,1,0.2,14770.0,0.35,Electronics_Bank_Transfer,Electronics_Mobile_App,Remote_Area_Bank_Transfer,1,full_feature_frame
Female,51,Gold,Bangkok,1785,Supplement,VitaBoost,3.7,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,Credit_Card,2,890.0,0.15,0.0,0.15,267.0,1513.0,3,0,21,19,9,0.56,50.733333333333334,8,5,1,>50,0.0,1,1,1.0,3383.0,1,1,1.0,3383.0,2,2,1.0,5423.0,6,4,0.6666666666666666,14456.0,9,5,0.5555555555555556,17329.0,0.15,Supplement_Credit_Card,Supplement_Shopee,Bangkok_Credit_Card,1,full_feature_frame
Male,59,Gold,Khon Kaen,1285,Electronics,TimeX,4.7,SafeLogistics,Standard,3.0,0.02,Tech Gadget Fest,Campaign,0.15,TikTok,COD,2,3500.0,0.15,0.15,0.3,2100.0,4900.0,3,0,22,23,5,0.6,34.06666666666667,8,5,1,>50,0.02,1,1,1.0,841.5,2,2,1.0,2533.0,4,3,0.75,4658.0,5,3,0.6,6698.0,5,3,0.6,6698.0,0.3,Electronics_COD,Electronics_TikTok,Khon Kaen_COD,1,full_feature_frame
Male,63,Silver,Remote_Area,917,Supplement,VitaBoost,3.7,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,COD,1,890.0,0.1,0.0,0.1,89.0,801.0,1,0,0,17,4,0.0,21.833333333333332,8,6,1,>50,0.0,1,0,0.0,2160.0,2,0,0.0,2835.0,2,0,0.0,2835.0,3,0,0.0,3240.0,4,0,0.0,5220.0,0.1,Supplement_COD,Supplement_TikTok,Remote_Area_COD,0,full_feature_frame
Female,61,Gold,Chiang Mai,870,Supplement,GlowDrink,4.3,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,COD,2,1200.0,0.15,0.0,0.15,360.0,2040.0,2,0,0,103,4,0.5,20.266666666666666,8,6,1,>50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,3,2,0.6666666666666666,7565.0,4,2,0.5,8690.0,0.15,Supplement_COD,Supplement_TikTok,Chiang Mai_COD,1,full_feature_frame
Female,45,Platinum,Phuket,1445,Cosmetics,SunSafe,4.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,COD,1,650.0,0.2,0.0,0.2,130.0,520.0,2,1,2,0,10,0.3,39.43333333333333,8,6,1,40-50,0.0,1,0,0.0,585.0,2,0,0.0,2585.0,3,0,0.0,3465.0,7,3,0.42857142857142855,8625.0,10,3,0.3,12865.0,0.2,Cosmetics_COD,Cosmetics_TV_Show,Phuket_COD,0,full_feature_frame
Male,62,Bronze,Chonburi,920,Electronics,ShieldCase,4.4,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Bank_Transfer,1,350.0,0.05,0.0,0.05,17.5,332.5,2,1,7,26,5,0.4,21.933333333333334,8,6,1,>50,0.0,1,1,1.0,560.0,1,1,1.0,560.0,1,1,1.0,560.0,2,2,1.0,1451.0,5,2,0.4,4612.0,0.05,Electronics_Bank_Transfer,Electronics_Shopee,Chonburi_Bank_Transfer,1,full_feature_frame
Female,54,Bronze,Nonthaburi,1789,Electronics,TimeX,4.7,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Bank_Transfer,1,3500.0,0.05,0.0,0.05,175.0,3325.0,1,0,7,135,5,0.4,50.9,8,6,1,>50,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,1900.0,5,2,0.4,13081.5,0.05,Electronics_Bank_Transfer,Electronics_Shopee,Nonthaburi_Bank_Transfer,1,full_feature_frame
Male,53,Bronze,Bangkok,699,Fashion,RunFast,4.8,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,COD,1,1990.0,0.05,0.0,0.05,99.5,1890.5,3,1,8,81,4,1.0,14.566666666666666,8,6,1,>50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,1425.0,4,4,1.0,4693.0,4,4,1.0,4693.0,0.05,Fashion_COD,Fashion_TikTok,Bangkok_COD,0,full_feature_frame
Male,52,Bronze,Phuket,1012,Home_Appliance,HomePro,4.1,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,COD,2,2200.0,0.05,0.0,0.05,220.0,4180.0,3,0,8,53,3,0.67,25.0,8,6,1,>50,0.05,0,0,0.0,0.0,1,0,0.0,665.0,1,0,0.0,665.0,2,1,0.5,4940.0,3,2,0.6666666666666666,5705.0,0.05,Home_Appliance_COD,Home_Appliance_Mobile_App,Phuket_COD,0,full_feature_frame
Female,43,Silver,Chiang Mai,641,Electronics,SoundMax,4.0,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,Credit_Card,1,1200.0,0.1,0.0,0.1,120.0,1080.0,2,1,8,11,8,0.13,12.633333333333333,8,6,1,40-50,0.05,1,1,1.0,891.0,2,1,0.5,2871.0,4,1,0.25,7281.0,8,1,0.125,19581.0,8,1,0.125,19581.0,0.1,Electronics_Credit_Card,Electronics_Shopee,Chiang Mai_Credit_Card,0,full_feature_frame
Male,38,Platinum,Remote_Area,710,Home_Appliance,CookEasy,4.3,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,Bank_Transfer,1,1500.0,0.2,0.0,0.2,300.0,1200.0,1,0,8,0,6,0.33,14.933333333333334,8,6,1,30-40,0.02,1,1,1.0,1287.0,2,2,1.0,4471.0,2,2,1.0,4471.0,5,2,0.4,13271.0,6,2,0.3333333333333333,16057.0,0.2,Home_Appliance_Bank_Transfer,Home_Appliance_TV_Show,Remote_Area_Bank_Transfer,0,full_feature_frame
Female,26,Silver,Nonthaburi,1335,Cosmetics,AromaX,4.8,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Shopee,COD,2,2800.0,0.1,0.0,0.1,560.0,5040.0,3,1,12,92,5,0.0,35.766666666666666,8,6,1,20-30,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,6660.0,5,0,0.0,13950.0,0.1,Cosmetics_COD,Cosmetics_Shopee,Nonthaburi_COD,0,full_feature_frame
Male,36,Bronze,Chonburi,673,Fashion,DenimCo,4.2,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Bank_Transfer,2,890.0,0.05,0.0,0.05,89.0,1691.0,1,1,14,47,6,0.5,13.7,8,6,1,30-40,0.0,0,0,0.0,0.0,1,0,0.0,5320.0,2,1,0.5,7011.0,4,2,0.5,14373.5,6,3,0.5,18146.0,0.05,Fashion_Bank_Transfer,Fashion_TikTok,Chonburi_Bank_Transfer,0,full_feature_frame
Male,27,Silver,Chiang Mai,1655,Fashion,UniStyle,4.5,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,Bank_Transfer,1,290.0,0.1,0.0,0.1,29.0,261.0,3,1,0,37,4,0.25,46.46666666666667,9,0,0,20-30,0.0,0,0,0.0,0.0,1,1,1.0,261.0,1,1,1.0,261.0,4,1,0.25,7983.0,4,1,0.25,7983.0,0.1,Fashion_Bank_Transfer,Fashion_TikTok,Chiang Mai_Bank_Transfer,0,full_feature_frame
Female,55,Silver,Songkhla,1917,Supplement,OmegaPlus,4.6,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Bank_Transfer,1,750.0,0.1,0.0,0.1,75.0,675.0,1,1,0,94,4,0.0,55.2,9,0,0,>50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,3870.0,4,0,0.0,5580.0,0.1,Supplement_Bank_Transfer,Supplement_TikTok,Songkhla_Bank_Transfer,0,full_feature_frame
Female,25,Silver,Nonthaburi,2365,Fashion,UniStyle,4.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,Credit_Card,1,290.0,0.1,0.0,0.1,29.0,261.0,1,0,2,29,4,1.0,70.13333333333334,9,0,0,20-30,0.0,1,1,1.0,5250.0,2,2,1.0,8832.0,2,2,1.0,8832.0,4,4,1.0,13683.0,4,4,1.0,13683.0,0.1,Fashion_Credit_Card,Fashion_TV_Show,Nonthaburi_Credit_Card,0,full_feature_frame
Male,62,Silver,Remote_Area,539,Cosmetics,GlowUp,4.9,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Mobile_App,Bank_Transfer,2,450.0,0.1,0.0,0.1,90.0,810.0,3,0,5,32,6,0.0,9.266666666666667,9,0,0,>50,0.02,0,0,0.0,0.0,2,0,0.0,5940.0,2,0,0.0,5940.0,5,0,0.0,16002.0,6,0,0.0,16803.0,0.1,Cosmetics_Bank_Transfer,Cosmetics_Mobile_App,Remote_Area_Bank_Transfer,0,full_feature_frame
Female,56,Silver,Chonburi,1519,Home_Appliance,HomePro,4.1,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,COD,2,2200.0,0.1,0.0,0.1,440.0,3960.0,2,0,7,4,5,0.4,41.93333333333333,9,0,0,>50,0.05,1,0,0.0,675.0,1,0,0.0,675.0,2,0,0.0,1755.0,3,0,0.0,2775.0,5,2,0.4,6634.0,0.1,Home_Appliance_COD,Home_Appliance_TV_Show,Chonburi_COD,0,full_feature_frame
Male,57,Gold,Chonburi,2030,Fashion,SilkTouch,3.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Credit_Card,1,2500.0,0.15,0.0,0.15,375.0,2125.0,1,0,8,52,3,1.0,58.96666666666667,9,0,0,>50,0.05,0,0,0.0,0.0,1,1,1.0,1513.0,2,2,1.0,2006.0,2,2,1.0,2006.0,3,3,1.0,2643.5,0.15,Fashion_Credit_Card,Fashion_TikTok,Chonburi_Credit_Card,1,full_feature_frame
Female,32,Bronze,Chiang Mai,1423,Fashion,UniStyle,4.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Credit_Card,2,290.0,0.05,0.0,0.05,29.0,551.0,2,0,13,59,3,0.33,38.733333333333334,9,0,0,30-40,0.0,0,0,0.0,0.0,1,1,1.0,1140.0,1,1,1.0,1140.0,2,1,0.5,2310.0,3,1,0.3333333333333333,3330.0,0.05,Fashion_Credit_Card,Fashion_Mobile_App,Chiang Mai_Credit_Card,1,full_feature_frame
Female,18,Bronze,Phuket,2038,Cosmetics,GlowUp,4.9,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Bank_Transfer,2,450.0,0.05,0.0,0.05,45.0,855.0,2,1,20,87,6,0.33,59.233333333333334,9,0,0,<20,0.01,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,2280.0,4,2,0.5,5075.5,6,2,0.3333333333333333,9531.0,0.05,Cosmetics_Bank_Transfer,Cosmetics_TikTok,Phuket_Bank_Transfer,0,full_feature_frame
Female,58,Bronze,Songkhla,1187,Supplement,VitaBoost,3.7,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Mobile_App,COD,2,890.0,0.05,0.0,0.05,89.0,1691.0,2,0,22,21,2,0.0,30.866666666666667,9,0,0,>50,0.0,1,0,0.0,3781.0,1,0,0.0,3781.0,1,0,0.0,3781.0,2,0,0.0,4456.0,2,0,0.0,4456.0,0.05,Supplement_COD,Supplement_Mobile_App,Songkhla_COD,0,full_feature_frame
Female,51,Silver,Phuket,861,Home_Appliance,BlendIt,3.9,FastShip,Express,1.5,0.01,No Promotion,,0.0,Shopee,Credit_Card,1,1100.0,0.1,0.0,0.1,110.0,990.0,3,1,2,38,4,0.25,20.033333333333335,9,1,0,>50,0.01,0,0,0.0,0.0,1,1,1.0,1980.0,1,1,1.0,1980.0,3,1,0.3333333333333333,4410.0,4,1,0.25,6030.0,0.1,Home_Appliance_Credit_Card,Home_Appliance_Shopee,Phuket_Credit_Card,1,full_feature_frame
Female,26,Gold,Chonburi,1284,Home_Appliance,PureAir,4.6,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,COD,2,4500.0,0.15,0.0,0.15,1350.0,7650.0,1,0,6,3,4,0.25,34.13333333333333,9,1,0,20-30,0.01,1,1,1.0,2100.0,1,1,1.0,2100.0,1,1,1.0,2100.0,2,1,0.5,4480.0,4,1,0.25,10525.0,0.15,Home_Appliance_COD,Home_Appliance_TV_Show,Chonburi_COD,1,full_feature_frame
Male,20,Gold,Chonburi,2494,Electronics,ShieldCase,4.4,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,COD,1,350.0,0.15,0.0,0.15,52.5,297.5,2,0,8,57,4,0.25,74.46666666666667,9,1,0,<20,0.0,0,0,0.0,0.0,1,0,0.0,493.0,3,0,0.0,3043.0,3,0,0.0,3043.0,4,1,0.25,5083.0,0.15,Electronics_COD,Electronics_TikTok,Chonburi_COD,1,full_feature_frame
Male,38,Gold,Remote_Area,2113,Supplement,OmegaPlus,4.6,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TV_Show,COD,2,750.0,0.15,0.0,0.15,225.0,1275.0,3,1,9,67,7,0.43,61.766666666666666,9,1,0,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,1827.5,7,3,0.42857142857142855,7120.5,7,3,0.42857142857142855,7120.5,0.15,Supplement_COD,Supplement_TV_Show,Remote_Area_COD,1,full_feature_frame
Male,38,Bronze,Remote_Area,2258,Fashion,RunFast,4.8,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Shopee,COD,2,1990.0,0.05,0.0,0.05,199.0,3781.0,3,0,9,106,5,0.0,66.6,9,1,0,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,0,0.0,10440.5,5,0,0.0,12720.5,0.05,Fashion_COD,Fashion_Shopee,Remote_Area_COD,0,full_feature_frame
Male,48,Bronze,Khon Kaen,1424,Electronics,BoomBox,3.8,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Credit_Card,2,990.0,0.05,0.0,0.05,99.0,1881.0,2,1,11,9,6,0.33,38.8,9,1,0,40-50,0.01,2,0,0.0,4750.0,2,0,0.0,4750.0,2,0,0.0,4750.0,4,0,0.0,7486.0,6,2,0.3333333333333333,11751.5,0.05,Electronics_Credit_Card,Electronics_TikTok,Khon Kaen_Credit_Card,1,full_feature_frame
Other,40,Silver,Songkhla,1840,Cosmetics,SunSafe,4.5,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Credit_Card,2,650.0,0.1,0.0,0.1,130.0,1170.0,2,0,18,38,7,0.29,52.666666666666664,9,1,0,30-40,0.0,0,0,0.0,0.0,2,1,0.5,8901.0,2,1,0.5,8901.0,6,2,0.3333333333333333,20096.0,7,2,0.2857142857142857,27296.0,0.1,Cosmetics_Credit_Card,Cosmetics_TikTok,Songkhla_Credit_Card,0,full_feature_frame
Male,36,Gold,Songkhla,2101,Cosmetics,SunSafe,4.5,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,COD,1,650.0,0.15,0.0,0.15,97.5,552.5,2,0,18,68,6,0.67,61.36666666666667,9,1,0,30-40,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,0.5,2533.0,4,3,0.75,5083.0,6,4,0.6666666666666666,9222.5,0.15,Cosmetics_COD,Cosmetics_TikTok,Songkhla_COD,1,full_feature_frame
Female,53,Bronze,Chonburi,950,Supplement,OmegaPlus,4.6,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,TikTok,COD,2,750.0,0.05,0.0,0.05,75.0,1425.0,2,0,20,52,8,0.25,23.0,9,1,0,>50,0.0,0,0,0.0,0.0,1,0,0.0,1890.5,3,1,0.3333333333333333,5491.0,6,2,0.3333333333333333,9889.5,8,2,0.25,11624.5,0.05,Supplement_COD,Supplement_TikTok,Chonburi_COD,0,full_feature_frame
Male,23,Bronze,Chiang Mai,721,Fashion,SilkTouch,3.5,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,COD,2,2500.0,0.05,0.0,0.05,250.0,4750.0,3,0,21,69,1,0.0,15.366666666666667,9,1,0,20-30,0.01,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,4180.0,1,0,0.0,4180.0,1,0,0.0,4180.0,0.05,Fashion_COD,Fashion_TV_Show,Chiang Mai_COD,0,full_feature_frame
Female,24,Platinum,Remote_Area,2447,Cosmetics,AromaX,4.8,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,Bank_Transfer,1,2800.0,0.2,0.0,0.2,560.0,2240.0,3,0,21,92,3,0.0,72.9,9,1,0,20-30,0.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,1297.5,3,0,0.0,1529.5,0.2,Cosmetics_Bank_Transfer,Cosmetics_TV_Show,Remote_Area_Bank_Transfer,0,full_feature_frame
Female,45,Silver,Bangkok,948,Cosmetics,SkinLab,4.2,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Bank_Transfer,1,1200.0,0.1,0.0,0.1,120.0,1080.0,2,0,22,28,4,0.25,22.933333333333334,9,1,0,40-50,0.05,1,1,1.0,1800.0,1,1,1.0,1800.0,2,1,0.5,3420.0,4,1,0.25,7371.0,4,1,0.25,7371.0,0.1,Cosmetics_Bank_Transfer,Cosmetics_Mobile_App,Bangkok_Bank_Transfer,0,full_feature_frame
Male,26,Bronze,Nonthaburi,539,Supplement,MuscleFuel,4.0,FastShip,Express,1.5,0.01,No Promotion,,0.0,Mobile_App,COD,2,1800.0,0.05,0.0,0.05,180.0,3420.0,2,0,22,148,1,0.0,9.3,9,1,0,20-30,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,427.5,1,0,0.0,427.5,0.05,Supplement_COD,Supplement_Mobile_App,Nonthaburi_COD,1,full_feature_frame
Female,36,Silver,Nonthaburi,1235,Fashion,UniStyle,4.5,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,COD,2,290.0,0.1,0.0,0.1,58.0,522.0,3,0,1,54,2,0.0,32.53333333333333,9,2,0,30-40,0.0,0,0,0.0,0.0,1,0,0.0,2250.0,1,0,0.0,2250.0,2,0,0.0,5490.0,2,0,0.0,5490.0,0.1,Fashion_COD,Fashion_TV_Show,Nonthaburi_COD,1,full_feature_frame
Female,62,Silver,Songkhla,1436,Home_Appliance,BlendIt,3.9,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,COD,2,1100.0,0.1,0.0,0.1,220.0,1980.0,1,1,7,93,3,0.33,39.233333333333334,9,2,0,>50,0.01,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,1,0.5,3582.0,3,1,0.3333333333333333,3843.0,0.1,Home_Appliance_COD,Home_Appliance_TV_Show,Songkhla_COD,1,full_feature_frame
Female,57,Gold,Khon Kaen,2249,Supplement,GlowDrink,4.3,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,Bank_Transfer,1,1200.0,0.15,0.0,0.15,180.0,1020.0,1,1,8,18,5,0.4,66.33333333333333,9,2,0,>50,0.0,1,1,1.0,595.0,2,1,0.5,4845.0,2,1,0.5,4845.0,5,2,0.4,7836.5,5,2,0.4,7836.5,0.15,Supplement_Bank_Transfer,Supplement_TV_Show,Khon Kaen_Bank_Transfer,1,full_feature_frame
Female,20,Silver,Bangkok,2026,Supplement,OmegaPlus,4.6,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,COD,1,750.0,0.1,0.0,0.1,75.0,675.0,1,0,8,64,4,0.0,58.9,9,2,0,<20,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,0,0.0,405.0,3,0,0.0,4725.0,4,0,0.0,5130.0,0.1,Supplement_COD,Supplement_TV_Show,Bangkok_COD,0,full_feature_frame
Female,36,Bronze,Chiang Mai,997,Electronics,ShieldCase,4.4,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Bank_Transfer,2,350.0,0.05,0.0,0.05,35.0,665.0,2,1,8,10,5,0.0,24.6,9,2,0,30-40,0.0,1,0,0.0,665.0,1,0,0.0,665.0,1,0,0.0,665.0,2,0,0.0,2090.0,5,0,0.0,6906.5,0.05,Electronics_Bank_Transfer,Electronics_Mobile_App,Chiang Mai_Bank_Transfer,0,full_feature_frame
Female,60,Bronze,Nonthaburi,1408,Cosmetics,GlowUp,4.9,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TV_Show,Credit_Card,1,450.0,0.05,0.0,0.05,22.5,427.5,3,0,8,193,2,0.0,38.3,9,2,0,>50,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0.0,3180.0,0.05,Cosmetics_Credit_Card,Cosmetics_TV_Show,Nonthaburi_Credit_Card,0,full_feature_frame
Female,48,Platinum,Khon Kaen,2251,Electronics,TimeX,4.7,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Credit_Card,1,3500.0,0.2,0.0,0.2,700.0,2800.0,1,0,9,105,4,0.5,66.4,9,2,0,40-50,0.05,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,4,2,0.5,3712.0,4,2,0.5,3712.0,0.2,Electronics_Credit_Card,Electronics_Mobile_App,Khon Kaen_Credit_Card,0,full_feature_frame
Male,44,Silver,Remote_Area,976,Cosmetics,GlowUp,4.9,SafeLogistics,Standard,3.0,0.02,No Promotion,,0.0,Mobile_App,COD,2,450.0,0.1,0.0,0.1,90.0,810.0,3,0,11,40,3,0.33,23.9,9,2,0,40-50,0.02,0,0,0.0,0.0,1,0,0.0,675.0,1,0,0.0,675.0,2,1,0.5,2835.0,3,1,0.3333333333333333,4815.0,0.1,Cosmetics_COD,Cosmetics_Mobile_App,Remote_Area_COD,0,full_feature_frame
Male,53,Bronze,Songkhla,1885,Supplement,OmegaPlus,4.6,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,TikTok,Bank_Transfer,1,750.0,0.05,0.0,0.05,37.5,712.5,1,1,12,79,3,0.67,54.2,9,2,0,>50,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,2,1.0,5700.0,2,2,1.0,5700.0,3,2,0.6666666666666666,6635.0,0.05,Supplement_Bank_Transfer,Supplement_TikTok,Songkhla_Bank_Transfer,0,full_feature_frame
Female,66,Bronze,Bangkok,1444,Home_Appliance,CookEasy,4.3,FastShip,Express,1.5,0.01,No Promotion,,0.0,TikTok,Credit_Card,1,1500.0,0.05,0.0,0.05,75.0,1425.0,1,1,12,54,7,0.29,39.5,9,2,0,>50,0.01,0,0,0.0,0.0,1,1,1.0,2090.0,2,1,0.5,3230.0,4,2,0.5,6925.5,7,2,0.2857142857142857,18126.0,0.05,Home_Appliance_Credit_Card,Home_Appliance_TikTok,Bangkok_Credit_Card,1,full_feature_frame
Female,51,Bronze,Khon Kaen,2288,Cosmetics,GlowUp,4.9,FastShip,Express,1.5,0.01,No Promotion,,0.0,TV_Show,Bank_Transfer,1,450.0,0.05,0.0,0.05,22.5,427.5,2,0,15,18,8,0.0,67.63333333333334,9,2,0,>50,0.01,2,0,0.0,3260.0,3,0,0.0,6680.0,3,0,0.0,6680.0,6,0,0.0,11382.5,8,0,0.0,14293.0,0.05,Cosmetics_Bank_Transfer,Cosmetics_TV_Show,Khon Kaen_Bank_Transfer,0,full_feature_frame
Male,59,Gold,Remote_Area,546,Supplement,MuscleFuel,4.0,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,COD,1,1800.0,0.15,0.0,0.15,270.0,1530.0,3,1,15,41,6,0.33,9.566666666666666,9,2,0,>50,0.0,0,0,0.0,0.0,1,1,1.0,3060.0,1,1,1.0,3060.0,4,2,0.5,7480.0,6,2,0.3333333333333333,10880.0,0.15,Supplement_COD,Supplement_Mobile_App,Remote_Area_COD,0,full_feature_frame
Other,59,Gold,Songkhla,1668,Cosmetics,AromaX,4.8,EcoDelivery,Eco,5.0,0.05,No Promotion,,0.0,Mobile_App,Credit_Card,1,2800.0,0.15,0.0,0.15,420.0,2380.0,2,0,18,19,6,0.0,46.96666666666667,9,2,0,>50,0.05,1,0,0.0,3825.0,3,0,0.0,7131.5,4,0,0.0,7514.0,6,0,0.0,17289.0,6,0,0.0,17289.0,0.15,Cosmetics_Credit_Card,Cosmetics_Mobile_App,Songkhla_Credit_Card,0,full_feature_frame
